hhkey	income	kwhpc	wgt
632	46.4358247169	84.4635972802	107.405941109
633	10.4268190834	43.5055975075	464.689307789
634	37.9838468659	57.0250671595	219.867173719
635	11.7943225543	51.0049289645	153.405287398
636	5.63810992354	35.1124713702	337.590159279
637	21.059149328	39.6243605107	100.979868423
638	15.714403531	45.6200497985	298.487611846
639	35.691522165	108.575838358	169.405250631
640	12.0683458377	88.2268331836	48.2655815196
641	9.7092460777	30.2974904343	257.54090836
642	20.2923630345	100.959547023	251.39992464
643	4.60535868117	16.3718192326	214.783157544
644	18.9971062664	114.05017361	127.349176478
645	26.3697104788	100.109778057	129.208859383
646	14.06476068	12.2788619687	242.086325766
647	29.3384395793	49.1154576977	52.5669530715
648	31.0861729358	61.6132007424	191.78880463
649	5.18102812248	13.9522614756	346.732962793
650	22.5305699224	30.8065954598	366.755293766
651	12.0683458377	55.6417147921	58.1472005522
652	54.1935549383	121.020322273	120.775724292
653	2.15876198026	44.1134116804	124.678558114
654	14.5500566291	27.9106327223	249.311449019
655	27.0564805452	35.0925212977	221.48185205
656	16.3962270634	52.6387819466	119.50218001
657	42.599561762	23.253769126	180.148347305
658	18.9971062664	92.4197962022	124.009533507
659	27.1099052135	30.6029593433	307.485764477
660	8.28550019952	24.2379923474	298.371274632
661	11.225565658	50.6473501912	232.873879759
662	15.1113359622	53.5399830053	220.824929253
663	23.3146218252	38.2536991791	225.75299191
664	100.320247532	51.0049289645	175.142992898
665	54.6886284314	89.06957886	191.852167882
666	36.2464686742	80.485507642	104.570909378
667	80.0180964518	80.6802148487	168.044596149
668	11.5709618617	38.0167147139	342.596769534
669	12.3256706304	56.6168814076	104.36101147
670	5.52643062744	21.859258077	426.776505311
671	32.3814297038	42.2317986401	231.607870566
672	3.45401874832	37.6604129024	183.686756802
673	26.7729632771	84.4635972802	106.876498326
674	43.3364273007	31.7432469427	197.83103301
675	30.0960154474	97.3279167675	166.985916083
676	32.0491507423	29.9664626437	283.469036928
677	17.2700937416	23.253769126	204.595602464
678	25.0992073854	76.0334196051	165.322830511
679	25.9811292475	26.3193909733	203.725527971
680	27.6286926638	50.568375015	330.032807082
681	90.2362495144	63.7053062018	196.2601952
682	63.8993478941	92.4197962022	96.3496701351
683	98.4188145457	184.839631696	42.3588591641
684	52.6018316952	51.0049289645	149.031624655
685	31.0861729358	60.5949808686	114.558362166
686	36.267200008	60.5949808686	96.3496701351
687	13.3843234374	34.2755898953	197.187696208
688	53.530383305	97.3279167675	142.336126854
689	29.3004426362	63.5867943237	311.391680835
690	13.3791458551	46.2098981011	190.112133063
691	34.5194666516	92.4197962022	66.7832578849
692	12.0683458377	121.020322273	59.2629303779
693	32.5253517901	30.8065954598	213.889107767
694	61.1413138385	105.277544248	30.7775979588
695	0.0	137.102379227	35.2494223672
696	46.6085333209	137.102379227	28.4853324191
697	27.6321478861	54.8774531527	121.582321365
698	9.8387717545	46.2098981011	132.746013031
699	43.1545082713	114.05017361	61.5551959176
700	40.5743604021	34.2755898953	151.209151333
701	6.04453333467	17.4403219331	289.052424029
702	43.1752396051	38.2536991791	271.546127918
703	10.6337774472	39.3358359025	188.538326884
704	26.3368911181	66.802184145	258.860576522
705	12.7764143565	76.5073983582	115.915249104
706	20.2060139836	66.802184145	255.891637118
707	26.595948773	145.991899708	126.62763458
708	8.20329426471	26.3193909733	291.040431791
709	8.23403524098	24.6198923317	352.999188832
710	36.6828243926	49.6789023594	193.147632424
711	14.1476650108	51.0049289645	185.975483133
712	12.9525676807	72.9959400313	278.626143615
713	27.6782000131	66.7398487634	195.648140435
714	13.7953478604	153.014796716	54.4607493819
715	20.710297902	61.6132007424	206.061976535
716	49.6515234454	57.0250671595	265.788406247
717	12.9525676807	57.0250671595	278.051764298
718	12.0683458377	110.399929181	61.2727442319
719	20.0229502149	44.1134116804	140.256784675
720	13.3411489119	30.2974904343	301.62335073
721	58.2865650651	34.2755898953	99.3521863545
722	9.94343033295	33.7854428412	130.940217432
723	12.0683458377	52.6387819466	47.9400656561
724	20.724108289	66.0032971951	25.7502662072
725	8.56596657985	36.9679165163	125.263897561
726	0.0	38.2536991791	110.598307332
727	8.6350468708	36.2646445372	103.715436974
728	3.45401874832	76.5073983582	52.5947529848
729	36.0945019062	76.0334196051	76.128606886
730	17.7018494984	46.2098981011	102.466096313
731	28.207815227	45.7007930756	63.4988265694
732	17.0084525466	63.5867943237	132.519047004
733	15.1113359622	38.2536991791	88.6164991852
734	12.0139444654	60.5949808686	44.3375622322
735	17.6155004474	26.3193909733	92.7244244412
736	21.6221615234	58.3967500605	105.651190033
737	69.0803749664	291.983799416	20.0173874984
738	4.87880119319	19.1268446782	195.363633725
739	13.8160791942	33.7854428412	124.845129258
740	20.0333053796	69.608956012	119.252380379
741	51.8102812248	38.2536991791	118.368834059
742	60.6640835755	40.3966571867	90.5874730782
743	16.6224653576	30.2974904343	123.077237442
744	34.5401874832	80.6802148487	87.165389379
745	14.9639586536	35.6933220035	188.593926711
746	20.5272341333	34.880653689	52.3908831485
747	53.5372937496	69.608956012	149.041443105
748	39.2031097478	26.3193909733	114.53735525
749	24.6962381463	44.1134116804	58.3513101414
750	12.5208224261	38.2536991791	117.249987446
751	32.8131749584	45.6200497985	154.84563116
752	8.6350468708	66.802184145	130.371089844
753	4.60535868117	38.0167147139	182.191726558
754	12.4261766408	69.608956012	163.856684777
755	17.2700937416	134.612696621	94.5895189109
756	7.01165740795	21.0555088495	154.511689696
757	16.3962270634	52.6387819466	60.2227409363
758	90.667994769	145.991899708	60.5600617732
759	4.31752291029	12.2788619687	135.759820468
760	29.9279278094	53.6570018204	89.8429263247
761	37.9942020306	40.3966571867	64.9426638726
762	17.557927412	45.7007930756	70.2072938573
763	3.97212145555	13.9522614756	110.278340035
764	2.30267881547	11.626884563	135.766784718
765	10.703144448	26.3193909733	83.6861874185
766	36.8290569619	40.3966571867	67.8487423642
767	20.7033874574	49.1154576977	20.0800999927
768	8.51991340263	51.0049289645	67.9775923935
769	33.1482159973	48.2433418998	42.8003811544
770	13.7953478604	39.6243605107	42.7097089116
771	6.90803749664	23.253769126	74.2197403968
772	55.4076402378	45.7007930756	68.5746797302
773	51.6663591385	30.8065954598	135.454078506
774	28.7927034955	34.2755898953	88.346023725
775	6.90803749664	30.2974904343	89.5834909122
776	5.17688395616	13.9522614756	118.400572769
777	6.47628489055	14.8595919509	90.0020194629
778	3.91455472146	16.8203078635	69.0980259417
779	38.1669106347	35.6933220035	142.37448731
780	1.4391746535	22.001099065	78.9047621688
781	44.1250896673	36.2646445372	122.825268618
782	21.2928756875	51.0049289645	85.1280610317
783	27.6321478861	32.4016386258	86.5322934482
784	15.0249869113	17.4403219331	118.341547902
785	18.6413338937	60.5949808686	55.7206277518
786	13.7585061588	22.001099065	91.7616797646
787	39.8870127149	61.6132007424	86.3104649821
788	21.90538473	36.4030377284	207.792078736
789	12.54629025	26.3193909733	107.988586191
790	26.1210184908	22.0567058402	118.777783912
791	38.1789986616	40.3966571867	88.365124035
792	11.9992623961	25.5024595709	187.471084217
793	52.9616159066	35.6229417626	109.795614805
794	20.1484409482	41.7226936146	93.8556811178
795	20.4781888806	27.4204758454	155.928058174
796	27.0276940275	46.0885965525	57.4763035895
797	13.8160791942	76.5073983582	58.5352804916
798	46.6292541525	35.2701172162	121.742156596
799	9.32170561397	47.2928992295	144.627935722
800	20.5445102448	52.3309653925	89.4017468384
801	12.9422125159	24.5577337603	63.5794634431
802	5.82865650651	17.4403219331	152.280047376
803	10.362056245	49.1154576977	32.6170160404
804	4.31752291029	33.9403186624	132.733911221
805	31.0861729358	114.05017361	67.1499655706
806	15.2552475463	22.8503965378	203.468649922
807	13.3647473451	76.0334196051	92.0330343186
808	9.32585188073	58.3967500605	174.683466611
809	12.931846849	34.880653689	54.8372070167
810	5.44007947609	115.792637105	63.511601971
811	41.4482270803	42.7223778967	28.3821930283
812	28.207815227	61.6132007424	94.1166577986
813	11.1749030672	39.0706207587	75.5986389292
814	23.3923380714	92.4197962022	57.0116397412
815	20.1092992658	37.3798447486	51.1942538626
816	5.75669756379	9.90639463394	181.322907913
817	28.961946375	65.8731256734	116.740227229
818	8.98044937576	8.70597981457	146.588657327
819	11.5133993285	41.1922731497	96.3234685741
820	14.9674138759	32.4016386258	89.3145681371
821	6.90803749664	17.6453627076	160.967206315
822	27.5446435937	71.3866341842	77.2905176764
823	102.914646881	296.235787539	141.17754977
824	107.053814157	313.50541897	46.8680621827
825	15.773352354	45.7007930756	90.6385861015
826	27.6321478861	45.7007930756	86.1109791978
827	3.13740066062	8.18590961629	181.186248791
828	5.4619555492	35.0925212977	88.4822490085
829	23.8855736803	36.9679165163	154.619235973
830	4.31752291029	24.5577337603	58.3774546184
831	123.481138221	229.815601606	36.2367816692
832	120.890666693	100.959547023	80.0753725626
833	77.7154165861	285.608813182	36.3543290644
834	13.5446919618	32.5857568723	140.275394063
835	29.3384395793	92.4197962022	33.4385577078
836	8.6350468708	45.7007930756	63.768297351
837	211.558640458	128.856152811	77.3077570477
838	25.9051353613	142.804406591	74.6158691816
839	46.6085333209	480.885053698	35.566489797
840	112.25565658	100.959547023	74.3597446418
841	27.5630644445	13.9522614756	125.733013962
842	9.91994217284	34.880653689	49.4780687436
843	15.1061478777	28.3084456152	101.244418563
844	14.3341734996	25.5024595709	162.98215773
845	27.2004026316	57.0250671595	110.8244856
846	9.67125333547	33.7854428412	135.792929195
847	21.1351432142	44.1134116804	49.4051267946
848	23.5322273147	60.5949808686	49.9220339296
849	138.160791942	174.02239003	55.6747093734
850	13.5742976507	33.7854428412	136.992949271
851	15.8884879226	32.2865450762	126.663255003
852	22.4373104269	171.808138263	83.0823755853
853	48.240553488	97.3279167675	96.8841591454
854	15.8539462018	36.9679165163	158.176140689
855	11.3170922913	57.0250671595	126.669420076
856	8.46234666854	38.172680864	225.194596115
857	25.4630244398	32.2999237068	58.3852522942
858	5.20520627682	24.418800316	101.060904885
859	13.3283677401	36.9679165163	143.933908318
860	33.2388919528	48.6024628501	61.491398827
861	17.0309062404	38.2536991791	126.746483491
862	18.4214389255	35.0925212977	88.4366959678
863	13.4592776063	33.7854428412	147.104240113
864	4.60535868117	37.7445941536	103.356447047
865	10.164683235	12.6038291022	239.873292833
866	22.7101784688	114.05017361	57.4579910388
867	9.38341861482	61.6132007424	87.842154578
868	7.77154270883	28.3084456152	121.935785561
869	21.3458382591	36.9679165163	163.392249264
870	7.57552658247	17.4403219331	120.247012184
871	55.9550986817	76.0334196051	71.0660314661
872	17.24937291	49.1154576977	20.5256863646
873	13.988777296	17.6453627076	114.888650253
874	12.9473900983	24.3012314251	89.4835824764
875	19.0984209458	66.7398487634	66.9556630145
876	45.4852815098	30.6029593433	114.364048193
877	15.0906046284	60.5949808686	44.2860496208
878	12.0683458377	291.983799416	20.5256863646
879	24.5200848222	42.4702074088	132.107471286
880	32.8028197937	84.4635972802	48.63184395
881	2.41781333387	19.0034803451	82.8105871928
882	12.8610410474	12.2788619687	80.2332098526
883	17.4125770271	30.2974904343	86.1327396227
884	1.38160791942	24.2379923474	102.23497457
885	3.45401874832	16.5008218431	77.2511753761
886	3.61232884239	22.3199858957	133.204283471
887	3.54036884945	22.706777626	39.2542424828
888	22.189647654	17.6453627076	95.4634637002
889	13.7953478604	106.654600211	17.9108276628
890	7.36857346978	14.9883391691	65.4006717253
891	63.1912688732	114.05017361	26.6612699364
892	22.9352615215	23.253769126	40.8750973036
893	1.20890666693	26.2671141216	79.7167479728
894	5.95271369015	12.7512297854	164.309703487
895	17.7951089939	49.1154576977	10.9008060958
896	4.69113326199	47.8224454666	40.4811377112
897	22.4303999823	60.5949808686	21.7500242293
898	6.43483692602	27.9504149938	52.222919155
899	3.91455472146	35.2518075485	44.0914730614
900	14.0751263469	44.4595370886	61.6744215826
901	12.2819184842	49.9441076804	44.0742222733
902	21.4175052408	46.2098981011	60.9053287044
903	6.73533624416	43.5065503174	45.9944713143
904	24.2614577573	33.1617255824	59.4222975194
905	0.0	38.0980866492	30.3603252563
906	4.27046257252	24.3012314251	63.3695312848
907	23.7872521266	30.845444567	45.1718907179
908	2.26859919127	26.8697025739	83.0232822173
909	17.3132682671	76.0139213806	14.7862658281
910	2.78877503188	9.82308761043	74.9028761714
911	20.3952845498	24.874489047	80.6477767729
912	86.350468708	49.4247673149	16.3366903964
913	6.34676026396	10.9386905559	103.636295702
914	55.2435749406	80.485507642	29.432824248
915	4.56966696996	11.8019167351	70.3624710324
916	61.308834358	57.0250671595	63.8963938714
917	13.5742976507	45.9090360774	30.7404476845
918	30.3090104732	47.2076669405	14.578457195
919	11.4558262931	37.7445941536	48.8922497907
920	16.6080773498	30.6060240516	49.2564686135
921	51.7895603932	69.7613073779	14.5734794692
922	4.01529703122	16.449016485	71.6813400191
923	22.9623151769	29.4089411203	42.7010207251
924	11.4466158677	33.3699292931	92.6512541561
925	12.3697063359	33.6390931957	72.4935199086
926	22.0849932764	48.6639632951	90.9305822338
927	12.931846849	59.7863497179	14.986642123
928	8.96663373766	60.5949808686	28.0334782228
929	16.1780544553	29.4089411203	48.7198789115
930	4.03602101348	49.505058744	29.8193971695
931	25.8844145297	29.615966097	40.455004651
932	25.7238044548	38.9081322806	46.304106406
933	26.9413449766	109.208818502	22.4545436744
934	4.10337369328	30.6029593433	112.223454871
935	4.24211084571	11.626884563	126.584022396
936	29.9279278094	209.003678132	64.7661715279
937	4.14482270803	30.6029593433	119.947891967
938	2.72003921294	32.2112043298	98.5165335197
939	46.7933194497	42.2317986401	91.4717158231
940	35.1204652879	97.3279167675	77.7685163497
941	11.4169681699	70.8375897226	61.7312772574
942	27.7276548515	159.215821462	146.911866996
943	8.53158554264	11.6650460753	173.8905697
944	26.2953759395	79.9654109222	169.869001135
945	19.6027363709	39.888239756	100.534282051
946	16.6715736234	25.1847023602	198.229136902
947	13.6505330874	59.8323694567	67.1141396454
948	12.157509477	56.3987173948	133.32667159
949	3.67062862972	21.7947911515	187.82295006
950	6.39868941953	29.916179817	140.628059082
951	5.51460410516	10.866994062	265.417131841
952	20.7163996776	162.675602127	99.3357804098
953	18.4094559205	4.3518661809	29.3768590837
954	6.18198711881	48.0447841622	30.7351731219
955	16.210012636	99.02406584	69.7308250355
956	20.9262755513	66.0160668132	98.9097852705
957	8.74487568006	29.916179817	135.552377173
958	77.040219939	132.268587661	65.5572074998
959	48.6300379081	132.268587661	66.8207506632
960	15.8474243385	37.7770584517	133.1674072
961	16.2859435091	66.1210625418	65.9380377698
962	13.8712157202	43.8186790734	104.421828775
963	17.0631689848	45.6379370865	140.681718052
964	10.2379024411	50.3694145433	113.558706968
965	14.887618195	49.5120525656	147.387605142
966	52.690218172	144.507677181	67.8138297832
967	21.4990232818	68.3116217563	109.041706274
968	0.0	66.0032971951	35.4176032799
969	9.62533563657	30.4252946653	205.610670345
970	6.17686834876	25.5051215451	194.581354441
971	24.4264997587	60.8505795077	82.0173249445
972	11.6421982533	77.1783828492	24.5477915187
973	9.17145490468	56.3987173948	113.889109223
974	14.511093484	122.250724085	77.7060207746
975	10.5791660309	50.3694145433	84.1261110565
976	1.70631689848	51.971490822	55.8365197106
977	7.36275840416	53.7754056479	172.488243889
978	15.7834344616	33.8466191344	113.457154513
979	6.5181319385	36.510341811	143.594715125
980	6.18198711881	119.664778205	28.5306571237
981	10.6184127352	67.6932382687	57.8716788654
982	70.6807835252	126.148993787	57.8716788654
983	14.7135758121	151.108194516	26.6706317142
984	6.18198711881	12.4339047773	28.6645762132
985	29.0073893747	41.7074977691	121.644771273
986	7.8883040173	48.0447841622	26.6706317142
987	15.3060886745	72.2538287678	126.065128738
988	11.9740781315	112.797474081	51.3548768524
989	27.1310146263	133.275717613	83.7929116852
990	14.4798074438	68.9404665078	153.345805859
